@relation spectral_mfcc_Mean_13

@attribute spectral_mfcc_Mean_12 numeric
@attribute spectral_mfcc_Mean_13 {NO,YES}
@attribute spectral_mfcc_Std_1 numeric
@attribute spectral_mfcc_Std_2 numeric
@attribute spectral_mfcc_Std_3 numeric

@data
0.016018,NO,0.480034,0.220985,0.265802
-0.023122,NO,0.312723,0.274326,0.205633
-0.096459,NO,0.612443,0.177984,0.237601
0.063214,NO,0.354449,0.220951,0.216703
-0.070533,NO,0.402629,0.193051,0.216229
-0.018348,NO,0.325246,0.254355,0.225028
-0.012923,NO,0.566466,0.286749,0.333312
0.136812,NO,0.480994,0.192845,0.194839
0.198159,YES,0.463155,0.272697,0.215085
-0.314396,YES,0.224287,0.29541,0.25439
-0.157533,YES,0.260069,0.226631,0.187414
0.031519,NO,0.690647,0.212698,0.160299
-0.243124,NO,0.768481,0.47739,0.127892
-0.317268,NO,0.596334,0.301796,0.119871
-0.364046,NO,0.630943,0.316684,0.156195
-0.316016,NO,0.72228,0.351589,0.101983
-0.248526,NO,0.578612,0.196392,0.145446
-0.062184,NO,0.859085,0.552685,0.180067
-0.15591,NO,0.378979,0.431431,0.27474
-0.155101,YES,0.466835,0.693949,0.197696
-0.014342,NO,0.603806,0.474058,0.28193
0.078686,NO,0.626859,0.366658,0.243469
-0.187918,NO,0.656456,0.448945,0.320595
-0.070101,NO,0.485994,0.440507,0.313706
-0.102394,NO,0.483848,0.324587,0.178
-0.018837,NO,0.615547,0.578906,0.313419
-0.126177,YES,0.433519,0.362006,0.221299
0.054856,NO,0.654478,0.716272,0.253381
0.124985,NO,0.738719,0.579017,0.367443
-0.020051,YES,0.825274,0.448801,0.312004
-0.120511,YES,0.851704,0.575361,0.364048
0.015918,NO,0.918085,0.492936,0.347014
0.019145,YES,0.867045,0.485565,0.394852
0.1791,NO,0.832806,0.443683,0.271309
0.143772,NO,0.87996,0.564395,0.2366
0.162083,NO,0.747082,0.615983,0.216582
0.021155,NO,0.707551,0.602285,0.310151
0.100846,NO,0.778277,0.414386,0.24912
0.128919,NO,0.827046,0.411266,0.232998
-0.050088,NO,0.73087,0.515572,0.329571
0.025248,NO,0.636112,0.510834,0.377564
0.129575,NO,0.240258,0.193938,0.204977
0.159369,NO,0.100633,0.15933,0.1844
0.018845,NO,0.264091,0.195548,0.135053
-0.255824,YES,0.191749,0.140846,0.1326
-0.297536,YES,0.223687,0.21093,0.229911
-0.264497,YES,0.216151,0.215222,0.170164
0.146975,NO,0.192615,0.13804,0.155308
-0.042829,NO,0.135032,0.151231,0.186865
-0.031333,YES,0.232199,0.148984,0.151855
-0.334499,YES,0.198282,0.143722,0.13092
-0.363124,YES,0.214599,0.218911,0.16499
-0.32042,YES,0.25525,0.187017,0.145973
-0.076642,YES,0.424376,0.172998,0.157525
-0.042378,NO,0.557462,0.328164,0.1872
-0.073431,NO,0.602231,0.282117,0.184833
-0.048295,NO,0.596984,0.266602,0.164523
-0.039668,NO,0.650615,0.310832,0.250163
0.043152,NO,0.650394,0.357911,0.239125
-0.078964,NO,0.546062,0.306318,0.184909
-0.066528,NO,0.644131,0.3275,0.18245
-0.077323,NO,0.629229,0.28464,0.22177
-0.058232,NO,0.50541,0.331028,0.165932
0.052868,NO,0.468927,0.256157,0.236909
-0.000245,NO,0.274988,0.319037,0.159381
-0.03985,YES,0.552913,0.293907,0.171368
-0.012765,NO,0.520772,0.335972,0.224039
0.03185,NO,0.492301,0.46422,0.176291
0.073938,NO,0.5795,0.374895,0.187242
-0.02023,NO,0.372651,0.270544,0.276375
-0.066811,NO,0.29728,0.223509,0.245413
-0.079198,NO,0.213813,0.232472,0.252228
-0.046502,NO,0.239882,0.20071,0.302201
0.011316,NO,0.218626,0.182782,0.24344
-0.041426,NO,0.179558,0.212516,0.259281
0.017438,NO,0.233928,0.162739,0.274148
-0.039187,NO,0.271384,0.210071,0.28092
0.007519,NO,0.495343,0.441017,0.229035
