spectral_mfcc_Mean_12,spectral_mfcc_Mean_13,spectral_mfcc_Std_1,spectral_mfcc_Std_2,spectral_mfcc_Std_3
0.016973,0.005329,0.354199,NO,0.335222
0.007163,0.014254,0.246951,NO,0.176034
0.086731,-0.011627,0.288141,NO,0.158113
0.094996,0.118185,0.248782,NO,0.199417
0.058086,0.084336,0.264443,NO,0.279479
0.084995,0.106456,0.337837,NO,0.223797
0.043328,0.040265,0.387133,NO,0.176277
0.103342,0.106215,0.372122,NO,0.338381
0.0595,0.094411,0.267348,NO,0.253361
0.115021,0.104544,0.310908,NO,0.232819
0.092496,0.016031,0.218823,NO,0.252258
0.114913,0.056829,0.248813,NO,0.27161
0.054165,0.081194,0.283864,NO,0.211244
0.020237,0.045506,0.321938,NO,0.218625
0.057471,0.047531,0.322127,NO,0.341897
0.317595,0.017078,0.572929,NO,0.435481
0.437816,-0.437298,0.611936,NO,0.263966
0.110391,-0.255001,0.457727,NO,0.201335
-0.03473,0.268968,0.445666,NO,0.326694
-0.073142,0.284321,0.536948,NO,0.21743
-0.312526,0.121502,0.293891,NO,0.172827
-0.444555,-0.059945,0.534417,NO,0.180146
-0.543895,0.184478,0.473957,NO,0.201218
-0.575478,-0.467801,0.586015,NO,0.329069
0.061788,-0.803677,0.370232,NO,0.261196
0.216705,-0.881842,0.465631,NO,0.192636
0.259476,0.063555,0.28803,NO,0.290104
0.045809,0.128802,0.566542,NO,0.21434
-0.171108,-0.088493,0.275002,NO,0.152212
0.010556,-0.490721,0.364411,NO,0.133811
0.191688,0.130114,0.456075,YES,0.225634
-0.471324,-0.253261,0.402175,NO,0.107683
-0.159805,-0.477768,0.250487,NO,0.115875
0.061004,-0.096624,0.545963,NO,0.272367
0.570333,0.179246,0.413333,NO,0.188835
0.322538,-0.096983,0.495549,NO,0.143489
0.384924,-0.05282,0.857167,NO,0.148753
-0.190124,0.006054,0.599304,NO,0.19353
-0.010622,0.185389,0.552269,NO,0.241169
0.005134,-0.133476,0.278074,NO,0.151001
-0.041935,-0.053283,0.460544,NO,0.199224
0.013102,0.043681,0.453871,NO,0.210353
-0.035794,0.071086,0.425447,NO,0.318247
-0.20767,-0.067941,0.249823,NO,0.190204
0.040657,0.075873,1.047899,NO,0.31019
-0.215837,-0.111494,1.259124,YES,0.834807
0.256251,0.293229,1.451695,YES,0.526316
0.000598,-0.118406,0.809744,YES,0.472463
0.256753,0.394945,0.764117,YES,0.399146
0.169343,0.240834,0.952442,NO,0.346476
0.142038,0.291568,0.593019,NO,0.399979
-0.250777,0.002522,0.63462,NO,0.301632
-0.167763,0.15179,0.551062,NO,0.234843
-0.19833,-0.01178,0.360541,NO,0.187989
-0.050945,0.293235,0.492811,NO,0.273298
-0.081663,0.184013,0.325822,NO,0.228803
-0.060663,-0.046884,0.716885,NO,0.404248
-0.08182,0.029155,0.443931,NO,0.275912
-0.08364,0.009572,0.666155,NO,0.321167
-0.01456,0.014492,0.632314,NO,0.294276
-0.093278,0.038153,0.776344,NO,0.290535
-0.043875,0.038341,0.667826,NO,0.310912
-0.092873,0.001418,0.695916,NO,0.337719
-0.101257,0.024741,0.652831,NO,0.328206
-0.04065,-0.013454,0.639077,NO,0.42374
-0.093556,0.003469,0.625626,NO,0.349263
-0.103405,0.031288,0.581256,NO,0.301082
-0.039472,0.065458,0.669344,NO,0.265051
0.013482,0.062121,0.55281,NO,0.305352
0.125457,0.105517,1.420497,NO,0.388988
0.1054,0.070562,0.128155,NO,0.165147
0.096005,0.041381,0.163571,NO,0.137201
0.006428,0.00434,0.172036,NO,0.160828
0.103681,0.100919,0.221179,NO,0.12816
-0.00742,0.079427,0.181689,NO,0.156543
0.073249,0.131826,0.171411,NO,0.153536
-0.074124,0.049185,0.2176,NO,0.126368
0.076023,0.192381,0.161218,NO,0.119573
0.074579,0.089305,0.325827,NO,0.246586
0.049755,0.042738,0.226603,NO,0.208206
0.069321,0.012018,0.126178,NO,0.150858
0.130241,0.142704,0.160626,NO,0.141405
-0.018511,0.006352,0.235256,NO,0.169398
-0.183868,-0.186487,0.337916,NO,0.212404
0.08845,-0.031564,0.204971,NO,0.131405
-0.144698,-0.090945,0.374687,NO,0.180599
-0.055086,-0.2602,0.25215,NO,0.1162
0.058672,0.090384,0.321556,NO,0.153088
0.022739,0.042942,0.188562,NO,0.164261
-0.125622,0.041593,0.216313,NO,0.156393
-0.167319,0.051463,0.255258,NO,0.239796
-0.290877,-0.143696,0.189749,NO,0.206576
-0.141251,-0.026484,0.194527,NO,0.092358
-0.195912,-0.11822,0.291618,NO,0.28282
-0.077084,-0.209707,0.378684,NO,0.23594
-0.300304,-0.209243,0.388847,NO,0.247356
-0.017465,0.031963,0.271771,NO,0.169184
0.001123,0.003324,0.291118,NO,0.160803
0.003801,0.003187,0.19999,NO,0.117252
0.017661,0.047223,0.188838,NO,0.150347
-0.058108,-0.094518,0.206151,NO,0.166186
-0.120866,-0.156462,0.266674,NO,0.144715
-0.113389,0.008607,0.150673,NO,0.154664
0.017771,0.055976,0.188263,NO,0.165356
-0.067978,-0.046552,0.17226,NO,0.189505
-0.049527,-0.051275,0.245785,NO,0.157762
-0.114691,-0.118356,0.228559,NO,0.158649
-0.167486,-0.08976,0.429952,NO,0.177983
-0.057197,-0.099612,0.338043,NO,0.146178
-0.205122,-0.185579,0.368367,NO,0.193294
-0.349963,-0.060236,0.348877,NO,0.207936
-0.183393,-0.077959,0.377434,NO,0.308446
-0.00951,-0.055402,0.532349,NO,0.175387
-0.073793,0.011896,0.306161,NO,0.181938
-0.104653,0.110642,0.388658,NO,0.185498
-0.108693,0.019934,0.487135,NO,0.160883
-0.043902,-0.066348,0.320629,NO,0.182986
-0.210393,0.132709,0.491362,NO,0.204903
-0.248171,0.165506,0.335654,NO,0.160955
-0.173253,-0.012662,0.412058,NO,0.230024
-0.192964,0.140617,0.490605,NO,0.21386
0.089329,0.059021,0.16059,NO,0.296586
0.131099,0.208353,0.178869,NO,0.186349
-0.05328,0.163667,0.133065,NO,0.18436
-0.051465,0.144441,0.234728,NO,0.12571
0.013353,0.005766,0.19012,NO,0.272139
-0.161299,-0.249741,0.227074,NO,0.15794
-0.23759,-0.193979,0.168734,NO,0.147024
0.200223,0.329153,0.142623,NO,0.17431
0.103033,0.178014,0.149936,NO,0.218373
-0.017772,0.027114,0.181098,NO,0.192211
0.098994,0.174365,0.171487,NO,0.101371
0.150816,0.116629,0.379625,NO,0.276859
0.127388,0.06976,0.21799,NO,0.195956
0.097381,0.022705,0.19728,NO,0.135149
-0.067012,-0.286966,0.323613,NO,0.199581
-0.408546,-0.73509,0.232904,NO,0.164926
-0.096087,-0.177244,0.365881,NO,0.196986
-0.253405,-0.350813,0.214862,NO,0.200421
-0.339847,-0.05308,0.229908,NO,0.13322
-0.273347,-0.208931,0.156579,NO,0.172345
-0.094913,-0.378089,0.207764,NO,0.26643
-0.138574,-0.432871,0.147825,NO,0.195674
0.072658,-0.235265,0.155329,NO,0.216713
-0.098214,-0.313433,0.211278,NO,0.169906
-0.082701,-0.356787,0.126318,NO,0.161023
-0.053355,-0.226804,0.265087,NO,0.1747
-0.378189,-0.275229,0.178736,NO,0.146924
-0.247301,-0.224107,0.257558,NO,0.214092
-0.274899,-0.293901,0.190945,NO,0.152845
-0.065055,0.017935,0.237091,NO,0.161888
0.007096,0.067205,0.224789,NO,0.173481
0.056126,0.124067,0.344535,NO,0.175456
-0.045348,0.129366,0.480836,NO,0.180876
-0.140645,0.017822,0.489933,NO,0.165585
-0.073394,0.060186,0.421255,NO,0.196519
0.073551,0.134361,0.445753,NO,0.152355
0.076436,0.120301,0.466574,NO,0.210048
0.056513,0.157774,0.527318,NO,0.187697
0.062944,0.044213,0.38093,NO,0.221122
0.082582,0.04516,0.344988,NO,0.170325
0.071397,0.110086,0.432695,NO,0.18628
-0.048019,0.224816,0.648311,NO,0.258534
0.051126,0.18196,0.50399,NO,0.201018
0.183423,0.161998,0.644262,NO,0.172392
0.202529,0.184404,0.346858,NO,0.243421
0.180893,0.264813,0.395227,NO,0.201775
-0.056737,0.040495,0.908844,NO,0.34042
-0.196739,-0.008109,0.30831,NO,0.169388
-0.072395,0.000448,0.349773,NO,0.190295
0.050303,0.015545,0.417049,NO,0.181346
0.116301,0.015262,0.338129,NO,0.283948
0.082809,0.023816,0.287239,NO,0.160997
0.036382,-0.196965,0.344705,NO,0.232546
-0.113003,-0.16797,0.36999,NO,0.273791
-0.182739,0.183383,0.273899,NO,0.185123
0.030377,0.155991,0.320661,NO,0.149264
-0.121804,-0.055847,0.358473,NO,0.181526
-0.027111,-0.075767,0.314973,NO,0.167626
-0.122228,-0.179409,0.194819,NO,0.138637
0.105964,-0.09729,0.237761,NO,0.174689
-0.056256,-0.33834,0.21245,NO,0.266542
0.213433,0.017981,1.02371,NO,0.191718
-0.062438,0.01557,0.299842,NO,0.188487
0.019537,0.077734,0.170087,NO,0.150306
0.053943,0.046284,0.176309,NO,0.168054
-0.299366,-0.124753,0.167508,NO,0.127479
-0.385721,-0.366923,0.237065,NO,0.237575
-0.201013,-0.389848,0.125055,NO,0.145934
-0.226305,-0.312142,0.134349,NO,0.130265
-0.023194,-0.156655,0.210453,NO,0.173632
-0.161479,-0.042619,0.22375,NO,0.19474
-0.113729,-0.054904,0.18161,NO,0.15554
0.034577,0.139844,0.317978,NO,0.156994
0.232631,0.011181,0.210289,NO,0.197324
0.223102,0.155519,0.213176,NO,0.166787
-0.051588,-0.153715,0.405405,NO,0.184265
0.083158,-0.136449,0.26907,NO,0.196175
0.050964,0.007772,0.176116,NO,0.13793
-0.040245,0.093308,0.178438,NO,0.184259
-0.034395,-0.007236,0.341797,NO,0.264583
0.002802,-0.035164,0.213814,NO,0.159815
0.279096,0.114751,0.155031,NO,0.157714
0.16125,0.174367,0.296344,NO,0.140401
0.234552,0.175923,0.316714,NO,0.174938
0.182185,-0.033742,0.308035,NO,0.173336
0.137455,-0.05265,0.649175,NO,0.168061
-0.223382,-0.103984,0.215258,NO,0.136875
-0.156339,-0.176459,0.196192,NO,0.131727
-0.077658,-0.165276,0.129173,NO,0.140655
-0.062576,-0.255616,0.197502,NO,0.131767
-0.018745,-0.14192,0.542661,NO,0.276464
-0.025736,-0.021548,0.426603,NO,0.183733
-0.039046,-0.008196,0.356277,NO,0.128273
0.01753,0.105907,0.379452,NO,0.246902
0.009017,0.0283,0.374127,NO,0.216362
0.158174,0.094385,0.27989,NO,0.215172
-0.008437,-0.048177,0.249665,NO,0.163632
-0.025192,0.095173,0.362474,NO,0.274488
0.018797,-0.015912,0.364224,NO,0.175547
0.085407,0.057499,0.313633,NO,0.113632
-0.042745,-0.05207,0.535863,NO,0.198206
0.022128,0.00414,0.546628,NO,0.172717
0.06609,-0.035673,0.462062,NO,0.156548
0.029724,0.006635,0.382422,NO,0.152354
-0.020528,-0.026082,0.364855,NO,0.20748
-0.057292,-0.172062,0.231197,NO,0.18003
-0.027616,-0.034201,0.742416,NO,0.167156
-0.186156,-0.139965,0.130859,NO,0.106481
-0.116868,-0.182672,0.13934,NO,0.119418
-0.136115,-0.14523,0.280499,NO,0.190632
-0.125617,-0.092722,0.308082,NO,0.198596
-0.11797,-0.163754,0.425976,NO,0.157724
-0.279886,-0.2739,0.214471,NO,0.165189
-0.109603,-0.268649,0.194119,NO,0.162039
-0.182976,-0.122244,0.195044,NO,0.177537
-0.134411,-0.015729,0.158801,NO,0.130737
-0.067268,-0.054434,0.250877,NO,0.121096
-0.245024,-0.100403,0.155474,NO,0.196681
-0.13342,-0.134661,0.15041,NO,0.169388
-0.133186,-0.078254,0.214115,NO,0.169244
-0.234197,-0.150069,0.173673,NO,0.169161
-0.10646,-0.240293,1.150429,NO,0.264548
-0.24406,-0.371717,0.412112,NO,0.178602
-0.586103,-0.492584,0.22086,NO,0.133887
-0.388172,0.009268,0.27223,NO,0.11959
-0.21245,0.080936,0.376801,NO,0.101973
-0.317405,-0.007227,0.162709,NO,0.18228
0.182138,-0.055414,0.497729,NO,0.170309
0.283361,0.173552,0.266063,NO,0.176669
0.19131,0.157669,0.150835,NO,0.200261
0.099865,0.063986,0.184924,NO,0.190485
-0.133917,0.013831,0.189994,NO,0.191103
-0.139501,-0.147955,0.21218,NO,0.202735
-0.471849,-0.603241,0.268421,NO,0.15394
-0.272277,-0.327127,0.450061,NO,0.312357
-0.327854,-0.351214,0.332365,NO,0.265108
0.029563,0.027283,0.330411,NO,0.174304
0.073379,0.055662,0.379967,NO,0.242306
-0.011551,0.001098,0.330055,NO,0.204498
0.037692,-0.02611,0.388285,NO,0.216119
-0.072932,-0.050162,0.283776,NO,0.19037
-0.011653,-0.034363,0.290351,NO,0.223816
0.006989,0.012195,0.25589,NO,0.201467
0.03241,0.019441,0.195591,NO,0.144876
-0.067121,-0.06602,0.241329,NO,0.180666
-0.022659,-0.021867,0.24602,NO,0.163937
-0.038213,-0.079434,0.254751,NO,0.269264
-0.11013,-0.0484,0.257051,NO,0.204478
-0.082263,-0.06377,0.200956,NO,0.188506
-0.136176,-0.047617,0.139043,NO,0.156561
-0.131473,0.020542,0.180293,NO,0.13026
-0.06924,0.030017,0.531485,NO,0.183921
0.111593,-0.015312,0.447851,NO,0.15911
0.163165,0.098575,0.321891,NO,0.154319
0.107805,0.101582,0.141305,NO,0.154426
0.045154,-0.055767,0.181861,NO,0.142397
0.045506,-0.021224,0.208507,NO,0.134558
0.167787,0.042885,0.265344,NO,0.196818
-0.015388,-0.10333,0.121042,NO,0.231633
0.062801,-0.178983,0.228066,NO,0.154211
0.09504,-0.015194,0.281633,NO,0.154789
0.104319,0.042766,0.2333,NO,0.136505
-0.013036,-0.125951,0.20584,NO,0.184101
0.00721,-0.084515,0.198114,NO,0.223869
0.036976,-0.097852,0.316512,NO,0.233391
0.012812,-0.163441,0.203716,NO,0.146404
-0.064408,-0.169431,0.163712,NO,0.209007
-0.119044,0.175474,0.262266,NO,0.269214
-0.148002,0.36363,0.205147,NO,0.149608
-0.050757,0.213611,0.311691,NO,0.179021
0.06518,-0.023423,0.280037,NO,0.194427
0.098045,0.26127,0.346676,NO,0.215237
-0.209235,0.033958,0.284899,NO,0.214226
-0.217132,0.045966,0.264075,NO,0.224692
-0.078961,-0.035168,0.256854,NO,0.194403
-0.036155,0.165648,0.261669,NO,0.217254
-0.214164,0.37504,0.28696,NO,0.16793
-0.081219,0.228277,0.255762,NO,0.273871
0.092621,0.117808,0.191588,NO,0.125341
0.319789,0.085496,0.177117,NO,0.223491
-0.084602,-0.180367,0.190188,NO,0.163808
-0.089748,-0.036211,0.163997,NO,0.152594
-0.163413,-0.0293,0.218233,NO,0.19031
-0.007476,-0.091854,0.795826,NO,0.16942
-0.004717,-0.090463,0.842201,NO,0.240498
0.075024,-0.031149,0.565777,NO,0.321266
0.067698,-0.05857,0.487764,NO,0.518404
-0.056728,-0.024818,0.49652,NO,0.259754
0.077148,-0.073567,0.612167,NO,0.311406
-0.034876,-0.219082,0.649416,NO,0.349355
0.0882,0.023448,0.722117,NO,0.294736
0.095788,0.045663,0.626115,NO,0.658933
0.143696,0.072726,0.580122,NO,0.37553
-0.017668,0.073501,0.670739,NO,0.308535
0.034343,-0.181303,0.600672,NO,0.302
0.128573,-0.005493,0.751648,NO,0.172899
0.108668,0.047888,0.392838,NO,0.157091
0.088615,0.052068,0.337275,NO,0.137604
0.034095,-0.016736,0.308274,NO,0.160568
0.058922,0.086302,0.299978,NO,0.176403
0.069305,0.048928,0.319854,NO,0.187243
0.05124,0.003107,0.321253,NO,0.167732
0.076516,0.027646,0.307351,NO,0.17458
0.080998,0.067211,0.319308,NO,0.168873
0.052329,-0.006836,0.273979,NO,0.149867
0.049716,0.06643,0.33123,NO,0.158723
0.078839,0.057053,0.315744,NO,0.169952
0.109909,0.018487,0.297301,NO,0.109407
-0.164467,-0.178228,0.647255,NO,0.151128
-0.132741,-0.167304,0.253233,NO,0.171815
0.079319,0.047056,0.167596,NO,0.169305
0.103783,0.068071,0.583738,NO,0.140721
0.056249,0.025246,0.39511,NO,0.139457
0.035728,-0.038852,0.78838,NO,0.165824
-0.041572,0.027861,0.84508,NO,0.178782
0.041498,0.034948,0.9752,NO,0.162266
0.015245,0.038903,1.002298,NO,0.193927
-0.081987,0.062758,1.081389,NO,0.152702
-0.272444,-0.136083,0.787572,NO,0.147788
-0.108556,-0.130623,0.92758,NO,0.206407
-0.04809,-0.058534,1.17866,NO,0.21414
0.011978,-0.008499,1.016672,NO,0.141678
-0.146973,-0.037147,0.887672,NO,0.210603
-0.11506,-0.001163,0.91942,NO,0.169523
0.148827,0.361999,0.37836,NO,0.247995
0.10633,0.063212,0.383025,NO,0.302103
0.093715,0.084289,0.288751,NO,0.256492
0.028491,0.383014,0.261088,NO,0.180145
0.271751,0.241284,0.269119,NO,0.141236
-0.079162,-0.399568,0.346754,NO,0.2603
0.25387,-0.340827,0.355617,NO,0.171389
0.381006,-0.408451,0.278509,NO,0.183654
0.398458,-0.249115,0.214564,NO,0.306255
0.486862,-0.045567,0.263052,NO,0.181687
0.353346,0.04323,0.463754,NO,0.230938
0.275147,0.361492,0.391051,NO,0.17475
0.216986,0.092168,0.25565,NO,0.212767
-0.02909,-0.254388,0.220281,NO,0.186688
-0.111674,-0.46536,0.11654,NO,0.138479
0.18681,0.204356,0.594374,NO,0.213963
-0.290674,0.151088,0.48356,NO,0.143389
-0.419856,0.006093,0.624673,NO,0.246376
-0.368865,-0.387961,0.508279,NO,0.149898
-0.394942,-0.236498,0.402039,NO,0.148258
-0.243847,-0.023549,0.420236,NO,0.151578
-0.065758,0.144542,0.440242,NO,0.347488
0.1349,0.090587,0.390893,NO,0.17494
0.010557,0.022936,0.495624,NO,0.367275
0.126281,0.298711,0.413805,NO,0.129403
-0.205953,-0.251293,0.589168,NO,0.252764
0.113061,-0.142289,0.324408,NO,0.124412
-0.045923,-0.312347,0.873314,NO,0.398039
0.114539,-0.196277,0.561819,NO,0.278518
0.117469,0.162455,0.809861,NO,0.282451
-0.088046,-0.184743,0.873915,NO,0.27441
0.020664,-0.134781,0.899828,NO,0.336864
0.021,-0.329857,0.419323,NO,0.252194
-0.017372,-0.278224,0.790888,NO,0.283012
0.27879,-0.099627,1.114236,NO,0.285078
0.138666,-0.265731,0.782224,NO,0.326143
0.036365,-0.241725,0.858387,NO,0.266062
0.138062,-0.056076,1.053921,NO,0.367959
-0.004312,-0.284207,0.845132,NO,0.345641
0.019892,-0.300954,0.401113,NO,0.268917
-0.203847,-0.429599,1.013834,NO,0.179109
-0.337642,0.071051,0.775311,NO,0.286557
-0.054223,0.205681,0.599486,NO,0.223412
0.000523,-0.352504,0.508672,NO,0.164365
-0.513627,0.188634,1.123168,NO,0.283309
-0.100306,0.069262,0.709766,NO,0.299983
-0.189748,-0.084012,0.697013,NO,0.237919
-0.385717,-0.009261,0.438055,NO,0.306169
-0.151154,0.204682,0.714005,NO,0.262172
0.051245,0.240135,0.740198,NO,0.251373
0.106708,-0.219056,0.489905,NO,0.241995
-0.140016,0.01405,0.836103,NO,0.236003
0.092463,-0.106036,0.563974,NO,0.172867
-0.003772,-0.234375,0.14608,NO,0.213253
-0.034206,-0.022211,0.231584,NO,0.230518
-0.023678,-0.015655,0.737685,NO,0.197246
-0.000388,0.198308,0.53053,NO,0.310981
-0.055826,-0.078043,0.172739,NO,0.177467
-0.077409,-0.159554,0.20854,NO,0.185204
0.091537,-0.100875,0.246114,NO,0.157103
0.260218,0.049734,0.297841,NO,0.198229
0.092133,-0.003845,0.474348,NO,0.230485
0.047042,-0.100303,0.217052,NO,0.215675
0.038415,0.068495,0.275467,NO,0.167318
0.172929,0.310752,0.367284,NO,0.205233
0.281943,0.294338,0.86665,NO,0.208094
0.178258,0.289199,0.425471,NO,0.151073
0.376018,0.398828,0.305435,NO,0.159939
-0.10059,-0.012443,0.254287,NO,0.198244
-0.378558,-0.24179,0.185558,NO,0.129492
-0.329111,-0.182472,0.264867,NO,0.14026
-0.442545,-0.333678,0.242394,NO,0.17999
-0.322317,-0.102932,0.196696,NO,0.171768
-0.067346,-0.035577,0.206081,NO,0.185126
0.031648,-0.111204,0.20435,NO,0.217789
-0.130676,-0.241819,0.214517,NO,0.179513
-0.143437,-0.063092,0.334315,NO,0.190978
-0.096711,-0.02741,0.136742,NO,0.176589
-0.007944,0.013157,0.265098,NO,0.156149
-0.099318,-0.012216,0.33353,NO,0.150322
-0.180766,0.060267,1.032625,NO,0.359615
-0.066149,-0.088864,0.252478,NO,0.119944
0.089513,0.057129,0.195316,NO,0.155627
0.178324,-0.126104,0.158653,NO,0.139757
0.107637,-0.118502,0.194098,NO,0.198799
-0.083151,-0.042464,0.234492,NO,0.189012
-0.063161,0.065938,0.192867,NO,0.179563
-0.074775,0.154323,0.179641,NO,0.134074
0.158582,0.096375,0.171052,NO,0.173508
0.014501,0.105219,0.172187,NO,0.171276
-0.104787,0.057219,0.254209,NO,0.224128
0.117643,-0.049205,0.147145,NO,0.196126
0.058309,-0.199364,0.167545,NO,0.177357
-0.010571,-0.204834,0.106762,NO,0.131142
0.1011,-0.242278,0.367098,NO,0.162809
-0.214733,-0.000422,0.62512,NO,0.281743
0.122929,0.043242,0.370196,NO,0.263422
0.058647,0.006415,0.41873,NO,0.228213
0.027091,0.001381,0.439535,NO,0.184752
0.038714,0.087353,0.306712,NO,0.155874
0.068707,0.060596,0.42699,NO,0.203885
0.124517,0.029441,0.42415,NO,0.199959
0.035065,0.068093,0.600145,NO,0.173237
-0.144373,-0.038715,0.493464,NO,0.196377
0.058015,0.043939,0.37149,NO,0.143479
0.062778,0.131593,0.349428,NO,0.172519
0.003379,0.094626,0.455672,NO,0.215515
0.142044,0.126845,0.345105,NO,0.175718
0.106456,0.134823,0.48547,NO,0.15293
0.022326,0.018777,0.887153,NO,0.194919
-0.10702,-0.110042,0.501255,NO,0.149819
0.090138,-0.028901,0.405125,NO,0.173285
0.118514,0.005468,0.350834,NO,0.164592
0.002985,0.018038,0.598257,NO,0.136487
-0.401774,-0.246042,0.614465,NO,0.221719
-0.137816,-0.046033,0.31208,NO,0.13512
-0.066328,-0.076277,0.693801,NO,0.183604
-0.106135,-0.042299,0.51586,NO,0.153659
0.009417,0.031695,0.481801,NO,0.165071
0.016638,0.015198,0.394235,NO,0.22774
0.068766,0.051515,0.494093,NO,0.146347
-0.261236,-0.268084,0.510778,NO,0.159704
-0.707528,-0.33233,0.484441,NO,0.185155
-0.04005,-0.116498,0.199838,NO,0.165772
0.152401,-0.065001,0.124759,NO,0.130659
-0.063892,-0.110303,0.122255,NO,0.133848
-0.016913,-0.164137,0.095613,NO,0.171436
0.086928,-0.004668,0.188376,NO,0.178305
0.063153,-0.155168,0.124868,NO,0.300677
0.0169,-0.152257,0.217376,NO,0.199206
-0.089848,-0.280168,0.20265,NO,0.14979
0.007921,-0.120499,0.255438,NO,0.183147
-0.023544,-0.014999,0.246409,NO,0.132434
-0.02926,0.198754,0.196098,NO,0.131713
-0.176567,0.16032,0.244084,NO,0.182338
0.205743,0.13138,0.19311,NO,0.221794
0.145246,0.033579,0.218547,NO,0.158409
-0.007389,-0.066693,0.207649,NO,0.147984
0.116509,0.049009,0.241118,NO,0.143491
0.171925,0.079441,0.235702,NO,0.208794
0.141387,-0.034935,0.189383,NO,0.139827
0.195886,0.070218,0.248186,NO,0.201899
0.090213,-0.039947,0.194426,NO,0.15849
0.033213,0.0635,0.230909,NO,0.227175
0.131558,0.058364,0.206561,NO,0.170665
-0.082149,-0.255354,0.344899,NO,0.180012
0.093785,-0.113558,0.220903,NO,0.176995
0.219176,0.131626,0.286952,NO,0.144759
0.133105,0.09355,0.237621,NO,0.170701
0.152882,0.17846,0.210592,NO,0.166375
-0.125311,0.352957,1.10865,NO,0.183669
-0.243019,0.244808,1.047565,NO,0.190808
-0.202089,0.109531,1.129198,NO,0.211611
-0.36234,0.069273,0.991022,NO,0.195235
0.0436,0.160084,1.076808,NO,0.220081
-0.208275,0.168606,1.175366,NO,0.20359
-0.150994,0.031481,1.34183,NO,0.246649
-0.286652,-0.115472,1.038829,NO,0.242802
-0.195466,0.110712,1.119611,NO,0.264966
-0.369973,0.1658,0.930291,NO,0.172695
-0.390537,0.029713,1.215567,NO,0.224072
-0.354011,0.05447,0.931997,NO,0.233361
-0.15444,0.120071,0.975943,NO,0.266636
-0.002536,0.235351,1.009941,NO,0.177943
-0.225756,0.081427,1.058002,NO,0.178872
-0.098184,-0.117025,0.219445,NO,0.119911
-0.120313,0.011949,0.18396,NO,0.152345
0.02555,0.15258,0.217923,NO,0.141465
0.122025,0.308053,0.189269,NO,0.133833
0.123247,0.286288,0.161432,NO,0.178528
0.009919,0.197106,0.174209,NO,0.163289
0.074071,0.211507,0.228045,NO,0.142378
0.161396,0.221503,0.202063,NO,0.140034
-0.190164,-0.379116,0.270722,NO,0.242238
-0.451128,-0.418408,0.170855,NO,0.169778
-0.497461,-0.256098,0.480196,NO,0.174367
-0.401481,-0.173831,0.271893,NO,0.213468
-0.438084,-0.175272,0.243656,NO,0.188095
-0.21636,-0.089017,0.39872,NO,0.21644
-0.058594,-0.06906,0.179209,NO,0.185143
0.038891,-0.154936,0.456553,NO,0.185537
-0.199515,-0.071725,0.24815,NO,0.212404
0.130807,0.264365,0.36557,NO,0.154021
0.076322,-0.148255,0.350173,NO,0.239196
-0.084596,-0.220472,0.235816,NO,0.144451
-0.109841,-0.367443,0.401693,NO,0.206704
-0.123218,-0.23744,0.405491,NO,0.193333
-0.090013,-0.106454,0.441172,NO,0.157869
-0.022861,-0.065302,0.375446,NO,0.172629
0.197427,0.21537,0.318625,NO,0.156253
0.165489,0.13352,0.45906,NO,0.147518
0.076752,0.056056,0.238249,NO,0.133299
0.029149,0.170611,0.320246,NO,0.162821
0.059044,0.036982,0.394177,NO,0.255525
0.176904,0.109751,0.312877,NO,0.197873
0.096721,0.014218,0.225224,NO,0.146788
0.122225,0.067701,0.297911,NO,0.180729
-0.061373,0.132752,0.588255,NO,0.208356
-0.103457,-0.139217,0.249399,NO,0.149373
-0.144296,-0.101721,0.340678,NO,0.219032
-0.154169,-0.209961,0.322286,NO,0.215859
-0.193494,-0.162791,0.334429,NO,0.162735
-0.278104,-0.197662,0.417399,NO,0.16111
-0.137248,-0.146961,0.253435,NO,0.180422
-0.038984,-0.026221,0.395466,NO,0.186329
-0.004214,-0.037726,0.549442,NO,0.242159
0.006921,-0.025766,0.469188,NO,0.195205
-0.013534,0.035641,0.465519,NO,0.209568
0.106809,-0.041903,0.605565,NO,0.218476
0.056573,-0.047798,0.363655,NO,0.175138
-0.012284,-0.137746,0.547928,NO,0.183533
0.03304,0.009784,0.421458,NO,0.186722
-0.058375,-0.125076,0.633135,NO,0.188128
0.091111,-0.015407,0.318999,NO,0.153876
-0.059229,-0.059725,0.426385,NO,0.252627
0.004375,0.045896,0.503893,NO,0.209583
0.012509,-0.043262,0.490883,NO,0.285597
-0.01901,-0.020331,0.32464,NO,0.180918
0.02327,-0.084247,0.554489,NO,0.239405
-0.11389,-0.206505,0.224707,NO,0.16929
-0.056777,-0.146462,0.232946,NO,0.140983
-0.142135,-0.170389,0.182291,NO,0.181406
-0.116173,-0.142735,0.160171,NO,0.131671
-0.10655,-0.148292,0.210926,NO,0.17713
-0.07966,0.032221,0.150161,NO,0.133571
-0.195032,0.029398,0.203812,NO,0.154859
-0.385793,-0.258112,0.18568,NO,0.192196
-0.260673,-0.111986,0.154017,NO,0.162585
-0.149941,-0.17455,0.217997,NO,0.17449
-0.088601,0.161945,0.246975,NO,0.166882
-0.070296,-0.131098,0.175808,NO,0.151542
0.027339,0.044998,0.205757,NO,0.147924
0.197405,0.216995,0.127328,NO,0.180921
0.166292,0.124057,0.194692,NO,0.14583
